day,0,1,2,3,4,Long-Short
2024-12-27,-0.04938176217249311,-0.024312231116014275,-0.008122785973095036,0.006655324435957532,0.06596456137045897,0.11534632354295209
2024-12-30,-0.021294158362075707,-0.002422176040859304,0.00970519015060327,0.022878112764785696,0.07291011294273352,0.09420427130480923
2024-12-31,-0.013980976826818581,0.0014024425259011558,0.010650603570336538,0.020106766261374257,0.06686540108735742,0.080846377914176
2025-01-02,-0.023659221867521275,0.001118199610301952,0.0018045850465978964,0.009931378008614457,0.04606815140958556,0.06972737327710683
2025-01-03,-0.011306736073938988,0.007076647738031607,0.011727267023833506,0.017114527011177924,0.050864045292393134,0.062170781366332126
2025-01-06,-0.0025890653328040155,0.016646242880435685,0.01652449827321853,0.02607211152032643,0.05843524438366375,0.061024309716467766
2025-01-07,-0.01114774512812115,0.0025849653982533754,0.002787152173424579,0.01072693484572646,0.038729157042016446,0.0498769021701376
2025-01-08,-0.018443603041261757,-0.005122058873848567,-0.0035521799940524345,0.001773152162970746,0.027231052608497477,0.045674655649759234
2025-01-09,-0.014979496217540657,-0.006257346295650037,0.0003475862236500222,0.001945224948531632,0.016266106103710348,0.031245602321251006
2025-01-10,0.000733067724966763,0.009306499154394856,0.008278335792628225,0.005944041188760441,0.02426256397516516,0.023529496250198397
2025-01-13,-0.0026071119092714486,0.00906617510376419,0.010689512172727917,0.00990986021122879,0.028311724798927577,0.030918836708199025
2025-01-14,-0.00543027016036655,0.002845102764668958,0.0048475586619636055,0.0057160379505322954,0.02182496141051662,0.027255231570883172
2025-01-15,-0.013595543601523336,-0.00795709629389878,-0.0031718340485051306,-0.00017271300758547423,0.02147186332160671,0.03506740692313005
2025-01-16,-0.025882775827586114,-0.01183570507222537,-0.006609390112294257,-0.0006379929368639535,0.024444479370639285,0.050327255198225396
2025-01-17,-0.008578301540974375,0.002566492661844724,0.0014383278382877416,0.012743503152582715,0.03830650884592577,0.04688481038690014
2025-01-20,-0.007863388550976281,-0.0016117571226884554,-0.0018019038312902657,0.009861794654009203,0.03648184007133196,0.04434522862230825
2025-01-21,-0.007070490216993818,-0.0013124370822807476,0.0014135795658391116,0.01119974302819813,0.036398630297838026,0.043469120514831844
2025-01-22,0.004760959316449936,0.004166894476146917,0.0029314801584375168,0.015646100791953152,0.03322979032907287,0.02846883101262293
2025-01-23,0.01162466498612863,0.0045760189524092785,0.005481148218085353,0.010466862729477397,0.02877886207733811,0.01715419709120948
2025-01-24,0.013523254045120857,0.007911561357232196,0.005465989623840797,0.011833179672064872,0.022268198149555368,0.00874494410443451
2025-01-27,0.01693230428741875,0.009832878466570823,0.007686665216488109,0.008430952479621586,0.01851010244184105,0.0015777981544222996
2025-02-05,0.012343538601577664,-0.000688762316538608,-0.00018573837782040486,0.004924378121184539,0.022511375262284247,0.010167836660706583
2025-02-06,0.025431169478671693,0.010072576393507851,0.008709544104744945,0.014026115818944985,0.02100697014544511,-0.004424199333226582
2025-02-07,0.020805494727517106,-0.003589081220887821,0.0028365865190928905,0.004146950074703026,0.022129288492621503,0.0013237937651043967
2025-02-10,0.019048093904259964,-0.00404811170198001,0.0005206848439808131,0.00296656092396025,0.016080013609176318,-0.0029680802950836464
2025-02-11,0.017165674108869315,0.0006349204365305011,0.004531569069018732,0.00850779890207114,0.024993642057777755,0.00782796794890844
2025-02-12,0.024704645872181845,0.010951321848417364,0.011155347379154348,0.012264630192879407,0.025385237523982956,0.0006805916518011108
2025-02-13,0.022649800908764436,0.019191887352569003,0.016157029142548816,0.01615650518125167,0.02913282151238678,0.006483020603622342
2025-02-14,0.013279792824170545,0.026065402659170053,0.025586451386214456,0.020808982694312715,0.031086489839173146,0.0178066970150026
2025-02-17,-0.0025648528787831173,0.011659483573378857,0.014217797341320722,0.01577087829226796,0.023435485611169912,0.02600033848995303
2025-02-18,0.014607702903043661,0.0216727688473379,0.022127326642871075,0.018564693301514834,0.024582712897061466,0.009975009994017806
2025-02-19,0.010526578389798903,0.019852753012488806,0.015705531371100392,0.019619055290245158,0.021833601970724738,0.011307023580925835
2025-02-20,0.015340173829146172,0.013361741531875884,0.012358944588372561,0.007635754323630477,0.012133261076364291,-0.0032069127527818812
2025-02-21,0.01519297118383065,0.018481873465350417,0.025868982648958413,0.01711133469428129,0.02701619627457603,0.011823225090745381
2025-02-24,0.01809253077287849,0.02263368661252419,0.019375758448259565,0.018690924566248886,0.023989076210038245,0.005896545437159756
2025-02-25,0.006019754381463093,0.01376119077652902,0.013628900860523648,0.015546791721713997,0.020617637779613122,0.01459788339815003
2025-02-26,0.009085876860438035,0.01923520332697867,0.01409367870722967,0.016440986978145684,0.02270205083195436,0.013616173971516326
2025-02-27,-0.008275603448464088,0.014307007229824394,0.010434123893154363,0.015186293115373629,0.024628279034156087,0.032903882482620175
2025-02-28,0.0017586988527122282,0.0212980887705915,0.01619754560288901,0.013179768105833949,0.014834951186952819,0.01307625233424059
2025-03-03,0.008936251713567031,0.02029596892229858,0.02133015578747836,0.017827057440237177,0.017608895502837982,0.008672643789270951
2025-03-04,0.009721470968886434,0.01566334101423406,0.013835526923230645,0.015277193770894744,0.02087204971375238,0.011150578744865946
2025-03-05,0.005325586816447505,0.01286754624044823,0.01435330593797585,0.017306168524491797,0.02880062849200917,0.023475041675561664
2025-03-06,0.001966197481987571,0.011974633026565082,0.023585388979762627,0.028690636295053827,0.03733304303557185,0.03536684555358428
2025-03-07,-0.005871401642831838,0.006338697227231736,0.022260614483637198,0.03179221959709542,0.03846640907516856,0.0443378107180004
2025-03-10,-0.02575095022581168,-0.01316550697880422,0.0028897675274680273,0.01403522640583811,0.02418216997484902,0.0499331202006607
2025-03-11,-0.03252112416919645,-0.016673546322446244,0.005001630833205696,0.01994427329519481,0.029473388884669872,0.061994513053866315
2025-03-12,-0.03237786845005583,-0.011526378395348228,0.009763803256807436,0.021211695418362035,0.03660156853031539,0.06897943698037122
2025-03-13,-0.02781599914502137,-0.014869948749328512,0.006742968254865093,0.016671191244457793,0.027938914198133404,0.05575491334315477
2025-03-14,-0.02982762069586151,-0.017678423759346727,-0.003136211353184757,0.009990226932692182,0.023670867137992994,0.053498487833854504
2025-03-17,-0.036137829636050486,-0.019796799723629497,-0.009373205034738766,0.004496234400829939,0.019054606404448022,0.055192436040498505
2025-03-18,-0.032095210068198446,-0.019909468095563185,-0.005219967901099992,0.010755642116944422,0.022824373615437297,0.05491958368363574
2025-03-19,-0.030162879889739085,-0.014489490451476694,-0.0042805210389017774,0.008708767014826523,0.01743562578172154,0.04759850567146062
2025-03-20,-0.04523822523554775,-0.017969307973918637,-0.003090615260818875,0.009419477520654581,0.01694568780533059,0.062183913040878336
2025-03-21,-0.06885896840574668,-0.03808372150857464,-0.021205942021761896,-0.004600867657425577,0.005760884560570913,0.0746198529663176
2025-03-24,-0.056201591777341964,-0.027891370449212343,-0.007741375235926351,0.0002609591820863104,0.014882253106375356,0.07108384488371731
2025-03-25,-0.03735182125440899,-0.018992560119095416,-0.007383819264805564,-0.0008871688758186446,0.004038859934975029,0.041390681189384014
2025-03-26,-0.03736617949779971,-0.01451702118499094,-0.009693004704718334,-0.005844623016819316,0.001718423390465392,0.0390846028882651
2025-03-27,-0.017561984004050075,-0.006171862186503035,-0.006455735735844828,-0.004035514477954247,0.0016978684722050474,0.019259852476255123
2025-03-28,0.008199351964095766,0.006616994904994916,0.004162760289821252,0.010152051424012905,0.012024530405357106,0.0038251784412613402
2025-03-31,0.011503752074690593,0.014405289924974446,0.010620394236588218,0.015544305382108398,0.01584993174326321,0.004346179668572616
2025-04-01,-0.0021774379806065646,0.006497307682695094,0.005631944516020141,0.003242645563501677,0.0036390233394048683,0.0058164613200114325
2025-04-02,0.0057265159645096125,0.01660532216080485,0.011344111665894384,0.005865213518254863,-0.0004501901711907466,-0.0061767061357003595
2025-04-03,0.006950368997042823,0.011153694639960382,0.003946324446327702,-0.006499644206134775,0.0010509553947456256,-0.005899413602297197
2025-04-07,0.008793668185019353,0.01785131363781296,0.020585558667315627,0.026441957962877783,0.049105193167418536,0.040311524982399184
2025-04-08,0.007841032700080363,0.02446376469889605,0.02953071556473718,0.038366224290301926,0.06036080145323579,0.05251976875315542
2025-04-09,0.00762645137257966,0.020729316481827815,0.03329069495278102,0.03849665078698554,0.06274413585203115,0.055117684479451486
2025-04-10,0.00387886482406924,0.021873334763042145,0.023645589722276796,0.0230316249538798,0.0442572531159539,0.04037838829188466
2025-04-11,0.010507402769652077,0.021050867745783776,0.019573557075098655,0.020861617099526865,0.0329344513512787,0.02242704858162662
2025-04-14,-0.009866934062272213,0.005406815248363496,0.00521486189614098,0.00549308026690471,0.019382252865481626,0.02924918692775384
2025-04-15,-0.008376921964439562,0.005626622487207729,0.004742233081209697,0.012276875400097224,0.025363481335911535,0.03374040330035109
2025-04-16,-0.01645884572273874,0.003288166049926113,0.019683564336965362,0.02976747970179155,0.04633543141395904,0.06279427713669777
2025-04-17,-0.022264274402417013,0.0014061033607355726,0.01691695008976444,0.03841784229560322,0.0569951154704726,0.07925938987288961
2025-04-18,-0.008465255349650263,0.01213318547065678,0.022842087712681865,0.04340025292694486,0.054266742128292356,0.06273199747794261
2025-04-21,-0.0061868138093201675,0.017373615443731266,0.025416825398046416,0.043930571237868615,0.055220131904216915,0.06140694571353708
2025-04-22,-0.013893472137833724,0.0128536589988019,0.02093727245979991,0.039689409449024264,0.046193611803237784,0.06008708394107151
2025-04-23,-0.010864345843291944,0.006343980616613497,0.017868947599193195,0.03645722241002056,0.03604175344591922,0.04690609928921116
2025-04-24,-0.007825325873255847,0.00588184693089749,0.019670918369854754,0.038477024563333295,0.04233471556955581,0.05016004144281165
2025-04-25,-0.005001989266426536,0.010482189414544383,0.021624216171533994,0.03621870336804769,0.036721956215574135,0.041723945482000674
2025-04-28,0.010017510882638522,0.02416775609239143,0.03441675259343918,0.04622191046868272,0.041532710206345774,0.03151519932370725
2025-04-29,0.013843502605749947,0.021964093904022982,0.03249399392520189,0.0430895158131987,0.040401583058245864,0.026558080452495917
2025-04-30,0.03039664725223196,0.03272472783800258,0.03478983243231905,0.041452213151933724,0.03640780417661072,0.006011156924378761
2025-05-06,0.030599408793321164,0.03142716610745162,0.032758344427099115,0.03890659986022208,0.02767477421783125,-0.002924634575489915
2025-05-07,0.02067371288962536,0.024229386801695105,0.017907637448130644,0.028590821577044873,0.018098567487120867,-0.0025751454025044924
2025-05-08,0.017287170361110594,0.01832572888013989,0.014195814196420502,0.01740775000435285,0.005875327968294806,-0.011411842392815789
2025-05-09,0.013611421486825724,0.017576475049889937,0.01489876485485366,0.017052641403974146,0.011151332710164611,-0.002460088776661113
2025-05-12,0.020325258551653107,0.021569512636644424,0.021581443673924585,0.022649488975902375,0.014975086055713948,-0.00535017249593916
2025-05-13,0.029943341316325832,0.026015613025840004,0.02362631203817818,0.024992123971772192,0.01721802535991399,-0.012725315956411843
2025-05-14,0.027049777819060226,0.027377605548586485,0.0278528544403049,0.02503923897246362,0.020209660724166034,-0.006840117094894193
2025-05-15,0.021651151727553202,0.018880415245995374,0.023176168967218257,0.02703882716369186,0.02292808132867628,0.001276929601123078
2025-05-16,0.01249419398330738,0.01664715727648488,0.015875144020937457,0.01913170975546877,0.009426485394568985,-0.0030677085887383954
2025-05-19,0.003215977763647406,0.012641388386354134,0.01093855282318925,0.018949514846105547,0.013191671145391519,0.009975693381744113
2025-05-20,0.0025068221932732916,0.009277101410623063,0.012029401306929732,0.011714386957774795,0.0137531278122771,0.011246305619003808
2025-05-21,0.000283344930106688,0.010187658399646629,0.015644239989805676,0.01583136859670184,0.0236820150486933,0.023398670118586613
2025-05-22,0.005880940721347563,0.01351006317544607,0.01849586366055415,0.017403065845492522,0.028530065984558744,0.02264912526321118
2025-05-23,0.016675043502297506,0.01996049308723274,0.026017445048994857,0.02077525705740309,0.029110786310833706,0.0124357428085362
2025-05-26,0.008657438772676598,0.019650630028309496,0.019066528702344654,0.018488771751778415,0.023428582838281618,0.01477114406560502
2025-05-27,-0.0038352875607703726,0.01445920511980968,0.014340500821142292,0.01246940710058121,0.02364689159795667,0.02748217915872704
2025-05-28,-0.00033436272110992535,0.011815871943911729,0.01594692137142853,0.013401656750093818,0.023543751451157096,0.023878114172267022
2025-05-29,-0.008777039914550724,0.002492926191110158,0.007176506166501542,0.004854737799868007,0.01962656016633191,0.028403600080882635
2025-05-30,0.009284551313620134,0.00787134882401902,0.008499217844253294,0.007477116218687196,0.026286950408485124,0.017002399094864992
2025-06-03,0.0007057568181761853,0.008391490904840291,0.0060594805235688635,0.009523060007968693,0.023602001330353714,0.02289624451217753
2025-06-04,-0.00812653311185168,-0.0010881963768764953,0.000979040075330247,0.00744576493049619,0.02500467057609442,0.0331312036879461
2025-06-05,-0.01265318214547051,-0.0030941382123619555,0.002112917540576692,0.003909721272989824,0.022025551087652542,0.03467873323312305
2025-06-06,-0.012423484249673718,-0.004281419510654732,-0.00036596281110946947,0.0013543193148051115,0.01998960274492754,0.032413086994601256
2025-06-09,-0.009616302809036383,0.0010066412884718618,0.004206924081606218,0.006127441458770638,0.023161503589241086,0.03277780639827747
2025-06-10,-0.014091027997248767,0.005076501439144821,0.005289301006535703,0.01110259534486331,0.028958522801962313,0.04304955079921108
2025-06-11,-0.020456218574752248,-0.000500305279945118,0.0012859755132838783,0.006505694601709207,0.020892248383505008,0.04134846695825725
2025-06-12,-0.020484103062553466,0.0014649291073834624,0.007510515370711112,0.005248436425341306,0.01972929142244167,0.04021339448499514
2025-06-13,-0.006251031430261234,0.009164452879682029,0.00788392029950375,0.013462788375287017,0.021577463954797736,0.02782849538505897
2025-06-16,-0.00031049643257574644,0.011185118882846994,0.00878757876881758,0.00924811533890326,0.01948575490047788,0.019796251333053627
2025-06-17,0.004207916563794875,0.0042541314481213885,0.009888368089484323,0.0059914180462580105,0.01685426678337508,0.012646350219580205
2025-06-18,0.00866283519071555,0.012047043533801982,0.016338307120662917,0.009865330921680083,0.02010949095034179,0.011446655759626239
2025-06-19,0.015918308934641166,0.020131342598695694,0.021364315140411733,0.014185824729129598,0.022417465401855564,0.006499156467214398
2025-06-20,0.010376416166025663,0.017503997251059233,0.015250293596208218,0.006532767797672212,0.017918098966596137,0.007541682800570474
2025-06-23,0.003684226967943668,0.012227461068128439,0.01645717130583584,0.008369656239964213,0.021667702637295377,0.017983475669351708
2025-06-24,0.0056882263217458515,0.010321408597984203,0.007604711902094275,0.004045417458793409,0.013416784293916321,0.00772855797217047
2025-06-25,0.011066445290222096,0.019284367295043885,0.01725114294456143,0.01321442438879088,0.024605891498028127,0.013539446207806031
2025-06-26,0.0014855895508724115,0.012467777185383076,0.018973742869272912,0.011532681958602485,0.021970602003430983,0.02048501245255857
2025-06-27,-0.00030204036208543255,0.01379364437439678,0.0129112241183264,0.010035157765407409,0.013134545933771481,0.013436586295856914
